Time,Velocity,GForce,Acceleration,Thrust,TWR,Mass,AltitudeFromTerrain,AltitudeFromSea,DownrangeDistance,Latitude,Longitude,Apoapsis,Periapsis,Inclination,OrbitalVelocity,TargetDistance,TargetVelocity,StageDeltaV,VesselDeltaV,Pressure,
189,1714,0,0,388,4.16,9.5,96356.71,-1176.65,139.43,-0.12,-61.24,150088,0,0.15,1909,0,0,1907,1907,0,
190,1711,0,0,388,4.16,9.5,97006.28,-1159.62,141.23,-0.12,-61.07,150088,0,0.15,1906,0,0,1907,1907,0,
192,1708,0,0,388,4.16,9.5,97684.07,-1152.17,143.12,-0.12,-60.89,150088,0,0.15,1904,0,0,1907,1907,0,
193,1705,0,0,388,4.16,9.5,98389.44,-1132.91,145.1,-0.12,-60.7,150088,0,0.15,1901,0,0,1907,1907,0,
194,1702,0,0,388,4.16,9.5,99121.72,-1148.93,147.16,-0.12,-60.51,150088,0,0.15,1898,0,0,1907,1907,0,
196,1699,0,0,388,4.16,9.5,99880.25,-1150.39,149.3,-0.12,-60.3,150088,0,0.15,1895,0,0,1907,1907,0,
198,1696,0,0,388,4.16,9.5,100664.31,-1148.73,151.53,-0.12,-60.09,150088,0,0.15,1892,0,0,1907,1907,0,
199,1692,0,0,388,4.16,9.5,101473.15,-1088.35,153.84,-0.12,-59.87,150088,0,0.15,1889,0,0,1907,1907,0,
201,1689,0,0,388,4.16,9.5,102306,-1068.85,156.23,-0.12,-59.64,150088,0,0.15,1886,0,0,1907,1907,0,
203,1685,0,0,388,4.16,9.5,103162.06,-1060.85,158.71,-0.12,-59.4,150088,0,0.15,1883,0,0,1907,1907,0,
204,1682,0,0,388,4.16,9.5,104040.48,-1090.6,161.27,-0.13,-59.16,150088,0,0.15,1880,0,0,1907,1907,0,
206,1678,0,0,388,4.16,9.5,104940.41,-1079.85,163.9,-0.13,-58.91,150088,0,0.15,1876,0,0,1907,1907,0,
208,1674,0,0,388,4.16,9.5,105860.97,-1075.52,166.62,-0.13,-58.65,150088,0,0.15,1873,0,0,1907,1907,0,
210,1670,0,0,388,4.16,9.5,106779.29,-1010.15,169.35,-0.13,-58.39,150088,0,0.15,1869,0,0,1907,1907,0,
212,1666,0,0,388,4.16,9.5,107687.93,-1014.07,172.08,-0.13,-58.13,150088,0,0.15,1866,0,0,1907,1907,0,
214,1663,0,0,388,4.16,9.5,108586.88,-1019.82,174.79,-0.13,-57.87,150088,0,0.15,1862,0,0,1907,1907,0,
216,1659,0,0,388,4.16,9.5,109476.15,-990.98,177.5,-0.13,-57.61,150088,0,0.15,1859,0,0,1907,1907,0,
218,1655,0,0,388,4.16,9.5,110355.73,-982.28,180.2,-0.13,-57.35,150088,0,0.15,1856,0,0,1907,1907,0,
220,1651,0,0,388,4.16,9.5,111225.63,-1039.58,182.89,-0.13,-57.09,150088,0,0.15,1852,0,0,1907,1907,0,
222,1648,0,0,388,4.16,9.5,112085.85,-1058.19,185.58,-0.13,-56.84,150088,0,0.15,1849,0,0,1907,1907,0,
224,1644,0,0,388,4.16,9.5,112936.39,-1042.9,188.26,-0.13,-56.58,150088,0,0.15,1846,0,0,1907,1907,0,
226,1641,0,0,388,4.16,9.5,113777.25,-1086.89,190.93,-0.13,-56.33,150088,0,0.15,1843,0,0,1907,1907,0,
228,1637,0,0,388,4.16,9.5,114608.44,-1112.57,193.59,-0.13,-56.07,150088,0,0.15,1840,0,0,1907,1907,0,
230,1634,0,0,388,4.16,9.5,115429.95,-1109.79,196.25,-0.13,-55.82,150088,0,0.15,1837,0,0,1907,1907,0,
232,1630,0,0,388,4.16,9.5,116241.79,-1144.51,198.9,-0.13,-55.56,150088,0,0.15,1833,0,0,1907,1907,0,
234,1627,0,0,388,4.16,9.5,117043.95,-1127.16,201.54,-0.13,-55.31,150088,0,0.15,1830,0,0,1907,1907,0,
236,1624,0,0,388,4.16,9.5,117836.45,-1145.5,204.18,-0.13,-55.06,150088,0,0.15,1828,0,0,1907,1907,0,
238,1620,0,0,388,4.16,9.5,118619.28,-1082.93,206.81,-0.13,-54.81,150088,0,0.15,1825,0,0,1907,1907,0,
240,1617,0,0,388,4.16,9.5,119392.44,-1047.13,209.43,-0.13,-54.56,150088,0,0.15,1822,0,0,1907,1907,0,
242,1614,0,0,388,4.16,9.5,120155.93,-954.37,212.05,-0.13,-54.31,150088,0,0.15,1819,0,0,1907,1907,0,
244,1611,0,0,388,4.16,9.5,120917.25,-931.85,214.69,-0.13,-54.06,150088,0,0.15,1816,0,0,1907,1907,0,
246,1608,0,0,388,4.16,9.5,121698.27,-1022,217.42,-0.13,-53.8,150088,0,0.15,1813,0,0,1907,1907,0,
248,1604,0,0,388,4.16,9.5,122497.78,-1049.53,220.25,-0.13,-53.53,150088,0,0.15,1810,0,0,1907,1907,0,
251,1601,0,0,388,4.16,9.5,123314.51,-1052.07,223.18,-0.13,-53.25,150088,0,0.15,1807,0,0,1907,1907,0,
253,1597,0,0,388,4.16,9.5,124147.17,-1087.27,226.21,-0.13,-52.96,150088,0,0.15,1804,0,0,1907,1907,0,
255,1594,0,0,388,4.16,9.5,124994.39,-1117.64,229.33,-0.13,-52.66,150088,0,0.15,1801,0,0,1907,1907,0,
258,1590,0,0,388,4.16,9.5,125854.78,-1076.61,232.54,-0.13,-52.35,150088,0,0.15,1798,0,0,1907,1907,0,
260,1587,0,0,388,4.16,9.5,126726.9,-1141.45,235.85,-0.14,-52.04,150088,0,0.15,1794,0,0,1907,1907,0,
263,1583,0,0,388,4.16,9.5,127609.26,-1180.17,239.25,-0.14,-51.71,150088,0,0.15,1791,0,0,1907,1907,0,
266,1579,0,0,388,4.16,9.5,128500.33,-1100.03,242.74,-0.14,-51.38,150088,0,0.15,1788,0,0,1907,1907,0,
268,1575,0,0,388,4.16,9.5,129398.51,-1022.5,246.33,-0.14,-51.04,150088,0,0.15,1784,0,0,1907,1907,0,
271,1572,0,0,388,4.16,9.5,130302.2,-990.57,250,-0.14,-50.68,150088,0,0.15,1781,0,0,1907,1907,0,
274,1568,0,0,388,4.16,9.5,131209.72,-1149.43,253.77,-0.14,-50.32,150088,0,0.15,1778,0,0,1907,1907,0,
277,1564,0,0,388,4.16,9.5,132119.34,-1193.73,257.63,-0.14,-49.96,150088,0,0.15,1774,0,0,1907,1907,0,
280,1560,0,0,388,4.16,9.5,133029.32,-1206.5,261.58,-0.14,-49.58,150088,0,0.15,1771,0,0,1907,1907,0,
284,1557,0,0,388,4.16,9.5,133937.86,-1137.58,265.62,-0.14,-49.19,150088,0,0.15,1767,0,0,1907,1907,0,
287,1553,0,0,388,4.16,9.5,134843.08,-1071.2,269.74,-0.14,-48.8,150088,0,0.15,1764,0,0,1907,1907,0,
290,1549,0,0,388,4.16,9.5,135743.11,-996.55,273.96,-0.14,-48.4,150088,0,0.15,1761,0,0,1907,1907,0,
294,1545,0,0,388,4.16,9.5,136696.87,-1059.62,278.55,-0.14,-47.96,150088,0,0.15,1757,0,0,1907,1907,0,
298,1541,0,0,388,4.16,9.5,137666.58,-1101.96,283.39,-0.14,-47.5,150088,0,0.15,1754,0,0,1907,1907,0,
301,1537,0,0,388,4.16,9.5,138580.98,-1082.67,288.11,-0.14,-47.05,150088,0,0.15,1750,0,0,1907,1907,0,
305,1534,0,0,388,4.16,9.5,139442.29,-1078.2,292.72,-0.14,-46.61,150088,0,0.15,1747,0,0,1907,1907,0,
309,1530,0,0,388,4.16,9.5,140252.67,-1169.43,297.22,-0.14,-46.18,150088,0,0.15,1744,0,0,1907,1907,0,
313,1527,0,0,388,4.16,9.5,141014.24,-1149.93,301.61,-0.14,-45.76,150088,0,0.15,1741,0,0,1907,1907,0,
316,1524,0,0,388,4.16,9.5,141729.08,-1185.43,305.89,-0.14,-45.35,150088,0,0.15,1739,0,0,1907,1907,0,
320,1521,0,0,388,4.16,9.5,142399.21,-1085.34,310.07,-0.14,-44.95,150088,0,0.15,1736,0,0,1907,1907,0,
323,1519,0,0,388,4.16,9.5,143026.6,-974.93,314.13,-0.14,-44.56,150088,0,0.15,1734,0,0,1907,1907,0,
326,1516,0,0,388,4.16,9.5,143613.18,-980.84,318.1,-0.14,-44.18,150088,0,0.15,1732,0,0,1907,1907,0,
329,1514,0,0,388,4.16,9.5,144160.83,-928.69,321.96,-0.14,-43.81,150088,0,0.15,1730,0,0,1907,1907,0,
333,1512,0,0,388,4.16,9.5,144671.39,-886.03,325.72,-0.14,-43.45,150088,0,0.15,1728,0,0,1907,1907,0,
336,1510,0,0,388,4.16,9.5,145146.65,-933.34,329.37,-0.14,-43.1,150088,0,0.15,1726,0,0,1907,1907,0,
339,1508,0,0,388,4.16,9.5,145588.35,-887.56,332.93,-0.14,-42.77,150088,0,0.15,1724,0,0,1907,1907,0,
341,1506,0,0,388,4.16,9.5,145998.17,-876.06,336.38,-0.14,-42.44,150088,0,0.15,1723,0,0,1907,1907,0,
344,1505,0,0,388,4.16,9.5,146266.64,-638.5,338.73,-0.14,-42.21,150088,0,0.15,1722,0,0,1907,1907,0,
346,1504,0,0,388,4.16,9.5,146517.63,-639.47,341.01,-0.14,-41.99,150088,0,0.15,1721,0,0,1907,1907,0,
348,1503,0,0,388,4.16,9.5,146752.02,-617.5,343.2,-0.15,-41.78,150088,0,0.15,1720,0,0,1907,1907,0,
349,1502,0,0,388,4.16,9.5,146970.63,-579.01,345.32,-0.15,-41.58,150088,0,0.15,1719,0,0,1907,1907,0,
351,1501,0,0,388,4.16,9.5,147174.29,-519.38,347.36,-0.15,-41.39,150088,0,0.15,1719,0,0,1907,1907,0,
353,1501,0,0,388,4.16,9.5,147363.76,-82.74,349.32,-0.15,-41.2,150088,0,0.15,1718,0,0,1907,1907,0,
354,1500,0,0,388,4.16,9.5,147539.81,-11.11,351.2,-0.15,-41.02,150088,0,0.15,1717,0,0,1907,1907,0,
356,1499,0,0,388,4.16,9.5,147703.14,-38.71,353.01,-0.15,-40.85,150088,0,0.15,1717,0,0,1907,1907,0,
357,1498,0,0,388,4.16,9.5,147854.46,114.61,354.73,-0.15,-40.68,150088,0,0.15,1716,0,0,1907,1907,0,
359,1498,0,0,388,4.16,9.5,147994.42,91.5,356.38,-0.15,-40.53,150088,0,0.15,1716,0,0,1907,1907,0,
360,1497,0,0,388,4.16,9.5,148123.65,143.45,357.96,-0.15,-40.38,150088,0,0.15,1715,0,0,1907,1907,0,
361,1497,0,0,388,4.16,9.5,148242.76,100.06,359.45,-0.15,-40.23,150088,0,0.15,1715,0,0,1907,1907,0,
363,1496,0,0,388,4.16,9.5,148352.32,185.95,360.87,-0.15,-40.1,150088,0,0.15,1714,0,0,1907,1907,0,
364,1496,0,0,388,4.16,9.5,148452.87,85.95,362.21,-0.15,-39.97,150088,0,0.15,1714,0,0,1907,1907,0,
365,1496,0,0,388,4.16,9.5,148544.93,153.29,363.47,-0.15,-39.85,150088,0,0.15,1714,0,0,1907,1907,0,
366,1495,0,0,388,4.16,9.5,148628.99,348.22,364.66,-0.15,-39.73,150088,0,0.15,1713,0,0,1907,1907,0,
367,1495,0,0,388,4.16,9.5,148705.49,330.25,365.77,-0.15,-39.63,150088,0,0.15,1713,0,0,1907,1907,0,
368,1495,0,0,388,4.16,9.5,148774.86,335.51,366.81,-0.15,-39.53,150088,0,0.15,1713,0,0,1907,1907,0,
369,1494,0,0,388,4.16,9.5,148837.51,289.52,367.76,-0.15,-39.44,150088,0,0.15,1712,0,0,1907,1907,0,
370,1494,0,0,388,4.16,9.5,148944.05,302.69,369.45,-0.15,-39.28,150088,0,0.15,1712,0,0,1907,1907,0,
371,1494,0,0,388,4.16,9.5,148988.59,319.06,370.17,-0.15,-39.21,150088,0,0.15,1712,0,0,1907,1907,0,
372,1493,0,0,388,4.16,9.5,149061.61,328.59,371.4,-0.15,-39.09,150088,0,0.15,1712,0,0,1907,1907,0,
373,1493,0,0,388,4.16,9.5,149118.01,258.61,372.37,-0.15,-39,150088,0,0.15,1711,0,0,1907,1907,0,
374,1493,0,0,388,4.16,9.5,149171.75,261.4,373.33,-0.15,-38.91,150088,0,0.15,1711,0,0,1907,1907,0,
375,1493,0,0,388,4.16,9.5,149249.5,182.8,374.76,-0.15,-38.77,150088,0,0.15,1711,0,0,1907,1907,0,
376,1492,0,0,388,4.16,9.5,149299.43,201.66,375.72,-0.15,-38.68,150088,0,0.15,1711,0,0,1907,1907,0,
377,1492,0,0,388,4.16,9.5,149371.44,230.55,377.15,-0.15,-38.54,150088,0,0.15,1710,0,0,1907,1907,0,
378,1492,0,0,388,4.16,9.5,149417.54,265.02,378.1,-0.15,-38.45,150088,0,0.15,1710,0,0,1907,1907,0,
379,1492,0,0,388,4.16,9.5,149483.82,331.48,379.53,-0.15,-38.31,150088,0,0.15,1710,0,0,1907,1907,0,
380,1491,0,0,388,4.16,9.5,149526.1,303.33,380.49,-0.15,-38.22,150088,0,0.15,1710,0,0,1907,1907,0,
381,1491,0,0,388,4.16,9.5,149586.64,329.61,381.92,-0.15,-38.09,150088,0,0.15,1710,0,0,1907,1907,0,
382,1491,0,0,388,4.16,9.5,149625,277.75,382.87,-0.15,-38,150088,0,0.15,1710,0,0,1907,1907,0,
383,1491,0,0,388,4.16,9.5,149677.43,255.82,384.24,-0.15,-37.87,150088,0,0.15,1709,0,0,1907,1907,0,
384,1491,0,0,388,4.16,9.5,149723.72,209.14,385.52,-0.15,-37.74,150088,0,0.15,1709,0,0,1907,1907,0,
385,1490,0,0,388,4.16,9.5,149764.41,162.34,386.72,-0.15,-37.63,150088,0,0.15,1709,0,0,1907,1907,0,
386,1490,0,0,388,4.16,9.5,149800.04,209.49,387.82,-0.15,-37.52,150088,0,0.15,1709,0,0,1907,1907,0,
387,1490,0,0,388,4.16,9.5,149828.16,290.49,388.75,-0.15,-37.43,150088,0,0.15,1709,0,0,1907,1907,0,
388,1490,0,0,388,4.16,9.5,149863.52,-24.63,389.98,-0.15,-37.32,150088,0,0.15,1709,0,0,1907,1907,0,
389,1490,0,0,388,4.16,9.5,149892.7,-258.89,391.08,-0.15,-37.21,150088,0,0.15,1709,0,0,1907,1907,0,
390,1490,0,6.99,388,4.16,9.5,149920.18,-608.79,392.19,-0.15,-37.11,150088,0,0.15,1708,0,0,1907,0,0,
391,1490,0,6.28,388,4.16,9.5,149947.4,-791.26,393.38,-0.15,-36.99,150088,0,0.15,1708,0,0,1906,1906,0,
392,1490,0,6.28,388,4.16,9.5,149972.16,-844.97,394.57,-0.15,-36.88,150088,0,0.15,1708,0,0,1906,1906,0,
393,1490,0,6.28,388,4.16,9.5,149994.46,-913.56,395.76,-0.15,-36.77,150088,0,0.15,1708,0,0,1907,1907,0,
394,1489,0,6.28,388,4.16,9.5,150014.34,-981.01,396.95,-0.15,-36.65,150088,0,0.15,1708,0,0,1907,1907,0,
395,1489,0,6.28,388,4.16,9.5,150031.82,-1009.04,398.15,-0.15,-36.54,150088,0,0.15,1708,0,0,1907,1907,0,
396,1489,0,6.28,388,4.16,9.5,150046.91,-1033.86,399.34,-0.15,-36.42,150088,0,0.15,1708,0,0,1907,1907,0,
397,1497,2.08,20.44,388,4.17,9.48,150059.77,-1070.15,400.53,-0.15,-36.31,150095,0,0.15,1716,0,0,1900,1900,0,
398,1538,4.22,41.79,388,4.22,9.35,150073.01,-1111.37,401.74,-0.15,-36.19,150113,0,0.15,1757,0,0,1866,1866,0,
399,1580,4.28,42.46,388,4.29,9.22,150085.07,-1147.23,402.99,-0.15,-36.07,150116,0,0.15,1799,0,0,1820,1820,0,
400,1623,4.34,42.96,388,4.35,9.09,150095.4,-1164.88,404.27,-0.15,-35.95,150122,0,0.15,1841,0,0,1776,1776,0,
401,1665,4.41,43.68,388,4.4,8.96,150104.25,-1173.99,405.59,-0.15,-35.83,150125,0,0.15,1884,0,0,1740,1740,0,
402,1709,4.47,44.22,388,4.47,8.83,150111.68,-1221.47,406.94,-0.15,-35.7,150130,0,0.15,1928,0,0,1692,1692,0,
403,1753,4.54,44.96,388,4.55,8.7,150118.03,-1210.97,408.32,-0.15,-35.57,150133,0,0.15,1972,0,0,1645,1645,0,
404,1798,4.61,45.56,388,4.6,8.56,150123.34,-1178.16,409.74,-0.15,-35.43,150138,0,0.15,2017,0,0,1607,1607,0,
405,1844,4.68,46.3,388,4.68,8.43,150127.99,-1186.77,411.2,-0.15,-35.29,150144,18358,0.15,2063,0,0,1557,1557,0,
406,1850,0,0,388,4.7,8.42,150132.11,-1174.51,412.71,-0.15,-35.15,150144,25458,0.15,2069,0,0,1546,1546,0,
407,1850,0,0,388,4.7,8.42,150135.95,-1137.27,414.37,-0.15,-34.99,150144,25458,0.15,2069,0,0,1546,1546,0,
408,1850,0,0,388,4.7,8.42,150138.9,-1084.91,415.93,-0.15,-34.84,150144,25458,0.15,2069,0,0,1546,1546,0,
409,1850,0,0,388,4.7,8.42,150141.01,-1089.58,417.33,-0.15,-34.71,150144,25458,0.15,2069,0,0,1546,1546,0,
410,1850,0,0,388,4.7,8.42,150142.87,-1061.79,419,-0.15,-34.55,150144,25458,0.15,2069,0,0,1546,1546,0,
411,1850,0,0,388,4.7,8.42,150143.94,-1021.88,420.55,-0.15,-34.4,150144,25458,0.15,2069,0,0,1546,1546,0,
412,1850,0,0,388,4.7,8.42,150144.36,-1022.38,421.84,-0.15,-34.27,150144,25458,0.15,2069,0,0,1546,1546,0,
413,1850,0,0,388,4.7,8.42,150144.19,-1041.51,423.72,-0.15,-34.09,150144,25458,0.15,2069,0,0,1546,1546,0,
414,1850,0,0,388,4.7,8.42,150143.38,-1056.52,425.26,-0.15,-33.95,150144,25458,0.15,2069,0,0,1546,1546,0,
415,1850,0,0,388,4.7,8.42,150142.43,-1051.81,426.34,-0.15,-33.84,150144,25458,0.15,2069,0,0,1546,1546,0,
416,1850,0,0,388,4.7,8.42,150140.32,-1047.76,428.06,-0.15,-33.68,150144,25458,0.15,2069,0,0,1546,1546,0,
417,1850,0,0,388,4.7,8.42,150138.15,-1069.95,429.38,-0.15,-33.55,150144,25458,0.15,2069,0,0,1546,1546,0,
418,1850,0,0,388,4.7,8.42,150134.7,-1070.86,431.09,-0.15,-33.39,150144,25458,0.15,2069,0,0,1546,1546,0,
419,1850,0,0,388,4.7,8.42,150129.46,-1079.88,433.17,-0.15,-33.19,150144,25458,0.15,2069,0,0,1546,1546,0,
420,1850,0,0,388,4.7,8.42,150125.98,-1111.8,434.36,-0.15,-33.08,150144,25458,0.15,2069,0,0,1546,1546,0,
421,1850,0,0,388,4.7,8.42,150121.81,-1096.83,435.64,-0.15,-32.96,150144,25458,0.15,2069,0,0,1546,1546,0,
422,1850,0,0,388,4.7,8.42,150111.03,-1091.13,438.48,-0.15,-32.69,150144,25458,0.15,2069,0,0,1546,1546,0,
423,1851,0,0,388,4.7,8.42,150104.21,-1074.97,440.04,-0.15,-32.54,150144,25458,0.15,2069,0,0,1546,1546,0,
425,1851,0,0,388,4.7,8.42,150096.28,-1123.09,441.7,-0.15,-32.38,150144,25458,0.15,2069,0,0,1546,1546,0,
426,1851,0,0,388,4.7,8.42,150087.12,-1157.92,443.45,-0.15,-32.21,150144,25458,0.15,2069,0,0,1546,1546,0,
427,1851,0,0,388,4.7,8.42,150076.6,-1113.75,445.3,-0.15,-32.03,150144,25458,0.15,2069,0,0,1546,1546,0,
428,1851,0,0,388,4.7,8.42,150064.59,-1076.14,447.24,-0.15,-31.85,150144,25458,0.15,2069,0,0,1546,1546,0,
430,1851,0,0,388,4.7,8.42,150050.94,-1087.09,449.28,-0.15,-31.65,150144,25458,0.15,2069,0,0,1546,1546,0,
431,1851,0,0,388,4.7,8.42,150035.51,-1117.68,451.41,-0.15,-31.45,150144,25458,0.15,2069,0,0,1546,1546,0,
432,1851,0,0,388,4.7,8.42,150018.13,-1088.9,453.64,-0.15,-31.24,150144,25458,0.15,2069,0,0,1546,1546,0,
434,1851,0,0,388,4.7,8.42,149998.64,-1079.39,455.96,-0.15,-31.02,150144,25458,0.15,2070,0,0,1546,1546,0,
436,1851,0,0,388,4.7,8.42,149976.87,-1103.89,458.37,-0.15,-30.79,150144,25458,0.15,2070,0,0,1546,1546,0,
437,1851,0,0,388,4.7,8.42,149952.65,-1098.56,460.89,-0.15,-30.55,150144,25458,0.15,2070,0,0,1546,1546,0,
439,1851,0,0,388,4.7,8.42,149925.79,-1060.84,463.49,-0.15,-30.3,150144,25458,0.15,2070,0,0,1546,1546,0,
441,1851,0,0,388,4.7,8.42,149896.1,-1063.84,466.19,-0.15,-30.04,150144,25458,0.15,2070,0,0,1546,1546,0,
443,1851,0,0,388,4.7,8.42,149863.38,-1091.32,468.99,-0.15,-29.77,150144,25458,0.15,2070,0,0,1546,1546,0,
445,1851,0,0,388,4.7,8.42,149827.42,-1032.63,471.88,-0.15,-29.5,150144,25458,0.15,2070,0,0,1546,1546,0,
447,1852,0,0,388,4.7,8.42,149787.93,-1129.42,474.87,-0.15,-29.21,150144,25458,0.15,2070,0,0,1546,1546,0,
449,1852,0,0,388,4.7,8.42,149744.43,-1190.55,477.99,-0.15,-28.91,150144,25458,0.15,2070,0,0,1546,1546,0,
